Created At,Text,Location,Address,Longitude,Latitude,Polarity,Icon
Tue Mar 03 22:44:44 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,"Port Harcourt, Nigeria","Port Harcourt, Port-Harcourt, Rivers, 500211, Nigeria",7.0188527,4.7676576,-0.8,Red
Tue Mar 03 22:44:56 +0000 2020," CAA presumes countries ill treating minorities offering succour . This ’ interfering internal matters . But nations express concerns discriminatory act , interference internal matters . Hmmm ...",Hong Kong,"香港 Hong Kong, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 999077, China 中国",114.16281310000001,22.2793278,-0.16666666666666666,Red
Tue Mar 03 22:45:08 +0000 2020," Another US City standing Fascism . Albany , New York passes resolution CAA . @ Troll_Ziddii @ BhavikaKapoor5 @ ReallySwara @ anuragkashyap72 @ _YogendraYadav # WorldAgainstCAA_NRC_NPR # CAA_NRCProtests https : //t.co/2IBagc0Oyy","Gurgaon, India","Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235,0.13636363636363635,Green
Tue Mar 03 22:45:35 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453145,17.38878595,0.036111111111111094,Green
Tue Mar 03 22:45:41 +0000 2020," @ ArnabGoswamiRtv Very bad statement CM.Thus , one thing sure .The opposition hates CAA votes","Kerala, India","Kerala, India",76.5120396,10.352874400000001,-0.2049999999999999,Red
Tue Mar 03 22:45:47 +0000 2020," RT @ RatanSharda55 : Though I would n't call idiot , hypocrite , side kick Nehru dynasty","Montevideo, Uruguay","Montevideo, Uruguay",-56.1913569,-34.9059039,-0.8,Red
Tue Mar 03 22:45:49 +0000 2020, This video explains legality UNHRC filing PIL Supreme Court regarding CAA . Thank @ VC_NALSAR . https : //t.co/ZAVPe9meit,"Tampere, Finland","Tampere, Tampereen seutukunta, Pirkanmaa, Manner-Suomi, Suomi",23.7603118,61.498021400000006,0.0,Blue
Tue Mar 03 22:45:59 +0000 2020, RT @ AnumitaGoswami : This video explains legality UNHRC filing PIL Supreme Court regarding CAA . Thank @ VC_NALSAR . https : //t.…,"Tampere, Finland","Tampere, Tampereen seutukunta, Pirkanmaa, Manner-Suomi, Suomi",23.7603118,61.498021400000006,0.0,Blue
Tue Mar 03 22:46:00 +0000 2020, 👆Listen IDIOT Congress Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' # saisubr # CAA_NRC_Protests # CAA_NRC_NPR 1/n https : //t.co/3npRXSi8wE,भारत,India,78.6677428,22.3511148,-0.8,Red
Tue Mar 03 22:46:09 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,Warwickshire,"Warwickshire, West Midlands, England, United Kingdom",-1.5536905536661392,52.32130635,0.1,Green
Tue Mar 03 22:46:22 +0000 2020, @ ishkarnBHANDARI How dare UN think first place ? If CAA like bill passed USA china Russia UN done thing ? We must build bharat image strong ever everyone must think 100 times pointing finger sovereign country .,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453145,17.38878595,0.3416666666666667,Green
Tue Mar 03 22:46:29 +0000 2020," Loooool Shias Sunnis murdering like tomorrow Iraq , Syria , Lebanon idiot talking like . Anyway bleeding dindoos crying Shia persecution Iran included CAA , answer https : //t.co/orcuH8ejv1","England, UK","England, United Kingdom",-0.5402402866174321,52.795479099999994,-0.5,Red
Tue Mar 03 22:46:31 +0000 2020," @ ishkarnBHANDARI They CAA , @ narendramodi & amp ; whatever represents . They Indianness . They want hegemony India .","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453145,17.38878595,0.0,Blue
Tue Mar 03 22:46:51 +0000 2020, Danger : She wants Rohingya `` Persicuted Religious Minorities '' # CAA2019 acceptable ! Rohingyas migrated t… https : //t.co/ylqB3bI2yU,"New Jersey, USA","New Jersey, United States of America",-74.4041622,40.0757384,0.1,Green
Tue Mar 03 22:46:57 +0000 2020, @ ishkarnBHANDARI Under provision International law # UNHRC approached SC SC entertaining ? How # CAA discriminatory violating human rights . ?,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453145,17.38878595,0.16666666666666666,Green
Tue Mar 03 22:47:07 +0000 2020," TELL ME NOW , WHO ARE # THE_REAL_TERRORISTS ? # ISNT_THIS_TERRORISM YOU CRIMINAL WORLD MEDIA",Planet Earth,"Planet Earth, Sarjapura Road, Gunjur Hosahalli, Ambedkar Nagara, Bangalore East, Bangalore Urban, Karnataka, 562125, India",77.7501677,12.883106300000001,-0.4,Red
Tue Mar 03 22:47:29 +0000 2020," India , land Gandhi & amp ; Nehru , never line round shameful international opprobrium . Unprecedented : United Nations ⁦ @ UN⁩ High Commissioner Human Rights files intervention plea Supreme Court # CAA_NRC_Protests https : //t.co/wcWy7qFU0J","Tirunelveli, Tamil Nadu","Tirunelveli, Manur, Tirunelveli Kattabo, Tamil Nadu, 627001, India",77.8114843,8.8082342,0.11199999999999999,Green
Tue Mar 03 22:47:30 +0000 2020, @ fearnocreation @ thinkoutofbox @ DilliDurAst No one stopping CAA taking Indian Muslims .,"London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.0,Blue
Tue Mar 03 22:47:34 +0000 2020, @ UNHumanRights It non business CAA . Where Kashmiri Pandits murdered ? # kashmiripandit # Hindu,PUNE,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428,0.0,Blue
Tue Mar 03 22:47:38 +0000 2020, India signatory United Nations `` Convention Relating Status Refugees '' : right decide fast-track . # UNHCR angry mullah targets conversion & amp ; kanizes escape mullah infested lands UN/UNHCR never nosed protect non-Muslims .,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428,-0.10714285714285715,Red
Tue Mar 03 22:47:55 +0000 2020, The Dutch Minister Foreign Affairs calls fly zone Idlib . Hecwill propose initiative Friday EU ministers . # IdlibUnderFire https : //t.co/UPYkZtMIDB,Berlin,"Berlin, 10117, Deutschland",13.388859900000002,52.517036499999996,0.3375,Green
Tue Mar 03 22:48:04 +0000 2020," At think-tank presentation Washington DC today , I tried counter presenter ranting endlessly India , bringing # CAA . After event , Druze scholar Lebanon walked & amp ; said “ united Hindu India prevent global Islamist walkover ”",Beverly Hills & Santa Monica ,"Santa Monica, San Roque, Antipolo, Rizal, Calabarzon, 1870, Philippines",121.18186864543048,14.558947,-0.0625,Red
Tue Mar 03 22:48:10 +0000 2020, @ ArnabGoswamiRtv @ narendramodi That reason opposition hates CAA .They expect Bangladeshees t… https : //t.co/c31oqD1nZb,"Kerala, India","Kerala, India",76.5120396,10.352874400000001,0.0,Blue
Tue Mar 03 22:48:24 +0000 2020," anti CAA PROTESTER said , Mr. NRENDRA BABU thrown DUSTBIN https : //t.co/v5h7o8rUOY via @ YouTube","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Tue Mar 03 22:48:38 +0000 2020, Mamta arrested !,Singapore,Singapore,103.81949920000001,1.357107,0.0,Blue
Tue Mar 03 22:48:44 +0000 2020," Delhi Cops Kicked Us In Private Parts , Tore Hijabs : Women Share Gory Details From CAA Protests https : //t.co/MVJLyrWaMR",Australia,Australia,134.755,-24.7761086,-0.25,Red
Tue Mar 03 22:48:58 +0000 2020, BREAKING : @ UNHumanRights filed intervention application @ SupremeCourtIND CAA . The UNHRC previously issued statement saying law `` fundamentally discriminatory nature '' . # WorldAgainstCAA_NRC_NPR https : //t.co/enrTmJfQlI,"Bolton, England","Bolton, Greater Manchester, North West England, England, BL1 1RU, United Kingdom",-2.4300367,53.5782863,-0.16666666666666666,Red
Tue Mar 03 22:49:39 +0000 2020, March Madness - The wide-open CAA men 's basketball tournament starts soon . And four ESPN 's experts di… https : //t.co/LgqMiNXO4Z,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",-75.16352619999999,39.9527237,0.0,Blue
Tue Mar 03 22:50:27 +0000 2020," From removing Articles 370 & amp ; 35a Constitution CAA & amp ; NRC , Modi & amp ; BJP whipping anti-Muslim hate . The violence Delhi , dozens died , latest example . Today I called government speak bigotry . https : //t.co/fcsCCgf6cd","Wallasey, England","Wallasey, North West England, England, CH45 7NE, United Kingdom",-3.0394101000000004,53.4241208,-0.15000000000000002,Red
Tue Mar 03 22:50:42 +0000 2020, RT @ Indepthcomments : # CAA How 'Citizenship Amendment Act ' internal matter 's giving citizenship external peop…,"Bombay, INDIA","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,0.0,Blue
Tue Mar 03 22:50:58 +0000 2020, I bored I run CAA pitching stats Team Starter ERAs CHAR-2.06 UNCW-2.54 NE-3.46 ELON-3.83 HOFS-4.24… https : //t.co/heIg2NWM66,"Ashburn, VA","Ashburn, Loudoun County, Virginia, United States of America",-77.48748990000001,39.043719200000005,-0.5,Red
Tue Mar 03 22:51:48 +0000 2020, United Nations Commissioner Of Human Rights Files Intervention Application In SC On CAA : Reports Thank much @ AmitShah @ narendramodi bringing laurels Country . Indeed thankful .,"Karachi, Pakistan","ڪراچي Karachi, Karāchi District, سنڌ, پاکستان",67.18477673157341,25.1446897,0.1,Green
Tue Mar 03 22:52:07 +0000 2020," Tu kaun ? Main khwam khwah ! Has @ UNHumanRights ever stood Islamic nations ' laws clearly discriminate people basis gender , faith religion ? Has passed injunctions abandoned Kurds ? Height presumptuousness !","Montevideo, Uruguay","Montevideo, Uruguay",-56.1913569,-34.9059039,0.16666666666666669,Green
Tue Mar 03 22:52:25 +0000 2020," Lol ! Cry much want stating lies & amp ; mis-propaganda like rabid dog , Lion-Bharat ’ paying attention ! https : //t.co/tq0Zv41k0I","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.625,Green
Tue Mar 03 22:52:25 +0000 2020," @ JayasreeVijayan @ ShashiTharoor @ BJP4India The opposition wants Muslim votes .They n't mind , whether Ban… https : //t.co/neMdOrflgv","Kerala, India","Kerala, India",76.5120396,10.352874400000001,0.2,Green
Tue Mar 03 22:52:52 +0000 2020," $ NRC enters Downtrend Momentum Indicator dropped 0 level February 20 , 2020 . View odds an… https : //t.co/3x9wFKVpBR","Sunnyvale, CA","Sunnyvale, Lower Sackville, Halifax County, Nova Scotia, Canada",-63.693173,44.78585579999999,0.0,Blue
Tue Mar 03 22:53:13 +0000 2020, Lmao . Mans creative hell . How figured ? ? ? ! ! ! Yuh caa ntn . Leave,Jamaica,"Jamaica, Spanish Town, Saint Catherine, Middlesex County, Jamaika",-77.1598454610168,18.115295800000002,0.78828125,Green
Tue Mar 03 22:53:15 +0000 2020, RT @ ashoswai : World watching Modi far international pariah ! https : //t.co/NqWTAZiNHo,Arakan (burma),"ရခိုင်ပြည်နယ် (Rakhine), Myanmar",94.0072428,19.5212991,0.05,Green
Tue Mar 03 22:53:23 +0000 2020, Poor women ... Where 's stupid UNHCR ... Turns UNHCR supporting goons ...,Bangalore ,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.31666666666666665,Red
Tue Mar 03 22:53:31 +0000 2020, Ouch ... https : //t.co/MPsC4pqeGI,Edinburgh,"Edinburgh, City of Edinburgh, Scotland, EH1 3EG, United Kingdom",-3.1883749,55.9533456,0.0,Blue
Tue Mar 03 22:54:03 +0000 2020, See behavior Police . No law applicable Delhi Police . @ pbhushan1 @ BhavikaKapoor5 @ amitbehere @ sonaliranade Protester came participate Young India March CAA/ @ DelhiPolice @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Phc7ua4261,Warwickshire,"Warwickshire, West Midlands, England, United Kingdom",-1.5536905536661392,52.32130635,0.1,Green
Tue Mar 03 22:54:30 +0000 2020," Thanks @ sarbanandsonwal & amp ; @ himantabiswa , 1589 detainees already released detention camps . The process @ NRCupdateAssam like nightmare Bengali Hindus , rejection slips NRC going issued 20th March , feel relieved . https : //t.co/flB9EJsp5B",United States,United States,-100.4458825,39.7837304,0.1,Green
Tue Mar 03 22:54:39 +0000 2020, At Least 185 Students Protesting Against CAA And Delhi Riots Detained https : //t.co/Gh2g1JhAkQ,India,India,78.6677428,22.3511148,-0.3,Red
Tue Mar 03 22:54:39 +0000 2020, @ RaviLakhmani3 @ zoo_bear Pahle toh figure galat hai phir bhi.. think 60 lakh people made Modi PM.… https : //t.co/Okg3Xl9Yb1,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Tue Mar 03 22:56:13 +0000 2020," Leftist Amulya Leona reveals paid protestor , tells police anti-CAA protest organisers pay expenses prepare speeches https : //t.co/MxAqAAoqo7","Jodhpur, India","Jodhpur, Jodhpur Tehsil, Jodhpur District, Rajasthan, India",73.0351433,26.2967719,-0.05,Red
Tue Mar 03 22:56:35 +0000 2020, Super proud Albany 3rd city United States passing resolution CAA ! # StopHinduFascism,Lenape Land,"Lenape Court, Chaddsford, Pleasant Springs, Prince George's County, Maryland, 20613, United States of America",-76.8867023,38.679931599999996,0.37777777777777777,Green
Tue Mar 03 22:59:37 +0000 2020," UNHRC 's action unprecedented India 's image abroad 's worst . Here 's in-depth chat @ ShashiTharoor Delhi riots , rising economic distress continues ail Congress party . # UNHRC # DelhiViolence # CAA https : //t.co/am98U9xCLI","Aurangabad, Maharashtra","Aurangabad, Maharashtra, 431002, India",75.33902409999999,19.877263,-0.02500000000000001,Red
Tue Mar 03 22:59:38 +0000 2020," @ ChaiAndBunMaska @ LastWeekTonight If understand chronology & amp ; law , think fair say I… https : //t.co/uBwgzOUKKe","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.7,Green
Tue Mar 03 22:59:40 +0000 2020, @ TimesNow @ tahirhussainaap # breaking ’ want respect Parliament Constitution want use p… https : //t.co/StWp1js4Ea,"Prayagraj, भारत","Prayagraj, Allahabad, Prayagraj, Uttar Pradesh, 211001, India",81.8338005,25.4381302,0.0,Blue
Tue Mar 03 22:59:50 +0000 2020, The Dutch MFA asking no-fly zone # Idlib - let 's see hiss European colleagues make Fr… https : //t.co/vCZbaZIk9y,Berlin,"Berlin, 10117, Deutschland",13.388859900000002,52.517036499999996,0.0,Blue
Tue Mar 03 22:59:57 +0000 2020, @ letsencrypt_ops 3 million Let 's Encrypt certificates revoked following February 29th 's CAA Recheck… https : //t.co/lz3xFei5ek,Montreal,"Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada",-73.61036419999999,45.4972159,0.0,Blue
Tue Mar 03 23:00:01 +0000 2020," UNHRC ’ plea SC CAA , coronavirus fear India ; Here top news March 3 | India News… https : //t.co/AVaqsryygd","Kushinagar, Uttar Pradesh","Kushinagar, Uttar Pradesh, India",83.83255026925798,26.92383485,0.5,Green
Tue Mar 03 23:00:01 +0000 2020, @ babuchandra01 @ shaikshoaib99 @ ysjagan Not . NPR 2020 ignition point bomb called NRC .,gagan,"Gagan, Buka District, Bougainville, Islands Region, Papua New Guinea",154.6068313,-5.2368419,0.0,Blue
Tue Mar 03 23:00:56 +0000 2020, If 'd like Facebook friends David CAA please follow link https : //t.co/OoTa6Qo0ZT,"London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.0,Blue
Tue Mar 03 23:01:06 +0000 2020, Opinion : Lutyen 's Media 's Attempt To Paint The Anti-CAA Agitation As 'Secular ' Was Hypocritic | Outlook India Magazine https : //t.co/WLbxFfDXCy,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559,0.0,Blue
Tue Mar 03 23:01:07 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Tue Mar 03 23:01:10 +0000 2020, CAA Is Mired Troubling Half-Baked Assertions Partial Truths - The Wire - https : //t.co/9Hqr1wKBoO,"Houston, TX","Houston, Harris County, Texas, 77002-5902, United States of America",-95.36769740000001,29.7589382,-0.1,Red
Tue Mar 03 23:02:01 +0000 2020, This must watched everyone . NRC explained beautifully detail @ jsaideepak 🙏🙏🙏 And please subscribe Ce… https : //t.co/vQN6aTxJkS,USA,United States,-100.4458825,39.7837304,0.85,Green
Tue Mar 03 23:02:06 +0000 2020, TL ; DR receive email check https : //t.co/BYx8ZLknPx see 're affected download list bad certs .,Czechia,Česko,15.4749544,49.816700299999994,-0.6999999999999998,Red
Tue Mar 03 23:02:14 +0000 2020, RT @ Abhina_Prakash : Stop dragging Dalits Muslims . Spare us activism . Anti-CAA protests Muslims anti-Dalit . https : //t.c…,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559,0.0,Blue
Tue Mar 03 23:02:34 +0000 2020, Indian SC throw @ UNHumanRights know ’ gods & amp ; need lane . # dumbUN… https : //t.co/6debpfPKv0,"California, USA","California, United States of America",-118.75599740000001,36.7014631,0.0,Blue
Tue Mar 03 23:02:36 +0000 2020," `` Convert get beaten . Dress like Muslim . Read Namaz , '' Hindu refugee girl describes religious minorities crushed Pakistan every point . She safe India . India 'great amount religious freedom ' thanks PM @ narendramodi 's efforts . # Trump # CAA https : //t.co/YktWookCbX","Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559,0.23333333333333336,Green
Tue Mar 03 23:02:44 +0000 2020," Young Hindu girl kidnapped & amp ; forced convert Islam . As see , knows Nothing Islam reciting Forcing say . Hindus & amp ; Christians disappearing Pakistan . They killed forced convert . If oppose # CAA ruthless ! https : //t.co/qO1E2iqyLF","Hyderabad, Telangana, INDIA.","Hyderabad, Telangana, India",78.46106473453145,17.38878595,-0.34,Red
Tue Mar 03 23:03:39 +0000 2020, RT @ UrbanXpat : How CAA internal matter designated objective give citizenship foreigners ?,"Bengaluru
","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.0,Blue
Tue Mar 03 23:03:53 +0000 2020, Breaking ! UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA.… https : //t.co/XMEXlpnWWX,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.08,Green
Tue Mar 03 23:04:10 +0000 2020," UNHRC headed Chile 's former President Michelle Bachelet , Socialist Party leader 😎 ... ..Trying illegal ways",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,-0.25,Red
Tue Mar 03 23:04:21 +0000 2020," # भाजपा_है_तो_मुमकिन_है Understand chronology , spoiling future students politics . Fees hike universities , NRC CAA NPR DPA soon come Data Protection Act . We want know govt wht abt job , GDP , Economy ... 🤐🤐",(Hill queen),"Hill Queen, Pali Mala Road, Malla, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",72.825453,19.06304245,0.0,Blue
Tue Mar 03 23:04:43 +0000 2020," # DelhiRiotsTruth cell phone footage , Feb 24 2020 . Besieged Hindus look upon rampaging MusIim mob attacking everyone sight , even police , destroying property . https : //t.co/Tn03CvHabE","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,-0.2,Red
Tue Mar 03 23:05:30 +0000 2020, @ UNHumanRights UN intervention CAA passed Indian Parliament . It attack Indian Sover… https : //t.co/Vtd2fGfv5J,"Kalyani, India","Kalyani, Chakdah, Nadia, West Bengal, 741235, India",88.43459150000001,22.9749723,0.0,Blue
Tue Mar 03 23:05:37 +0000 2020," Simple dear Pandaji , China n't independent judiciary .","Guwahati,India","Guwahati, Kamrup Metropolitan, Assam, 781015, India",91.753943,26.1805978,0.0,Blue
Tue Mar 03 23:06:06 +0000 2020, @ DanishkaWill Him caa vote,"Kingston, Jamaica","Kingston, Surrey County, KINGSTON 14, Jamaika",-76.79281280000001,17.971214800000002,0.0,Blue
Tue Mar 03 23:06:20 +0000 2020, `` SC n't protect secularism Ayodhya/NRC/Kashmir cases . We wo n't fight SC . We wo n't fight Sansad . We fight streets '' & lt ; & lt ; Ex-IAS @ harsh_mander OPENLY PROVOKING people 4 violence👇 FYI @ DCPNewDelhi @ CPDelhi @ HMOIndia @ AmitShahOffice .. Will u DARE arrest ? 😎 https : //t.co/rdoq2Y21yB,भारत,India,78.6677428,22.3511148,-0.025,Red
Tue Mar 03 23:06:24 +0000 2020, The Dutch MFA asking no-fly zone # Idlib - let 's see hiss European colleagues make Friday ! https : //t.co/gsd8hMpaqR,UK,United Kingdom,-3.2765752999999997,54.702354500000006,0.0,Blue
Tue Mar 03 23:07:13 +0000 2020, RT @ Indosphere : # DelhiRiotsTruth journalist shot back MusIim gunmen embedded violent lsIamist mob . https : //t.co/BZ8Aek…,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,-0.4,Red
Tue Mar 03 23:07:17 +0000 2020," In House Commons , India faces fire CAA , Delhi riots https : //t.co/gUPpbfcvJL https : //t.co/UdhcF0Pl2w",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Tue Mar 03 23:07:24 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta @ rvaidya2000 - https : //t.co/M4dDHkbBKk,Chennai / India,"Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.080172099999999,-0.033333333333333354,Red
Tue Mar 03 23:08:37 +0000 2020, United Nations Commissioner Of Human Rights To Move SC On # CAA https : //t.co/9cKJR9Q0Pv,India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:08:47 +0000 2020," When Delhi burning , Nitish Kumar indulging minority apppeasement politics back home Patna . The anti NRC resolution indicates latest belligerence . Nitish must stop taking @ BJP4India granted . I argue @ ThePrintIndia https : //t.co/rWQ9fni084","Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559,0.25,Green
Tue Mar 03 23:09:05 +0000 2020," RT @ timesofindia : In House Commons , India faces fire CAA , Delhi riots https : //t.co/gUPpbfcvJL https : //t.co/UdhcF0Pl2w",India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:09:12 +0000 2020, United Nations Commissioner Of Human Rights To Move SC On CAA https : //t.co/aNtUtW09zZ,INDIA,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:09:20 +0000 2020," # letsencrypt discovers CAA bug , must revoke customer certificates 🚨🧨🔥🔥🔥🔥 https : //t.co/0m3SbGkLW0 https : //t.co/cE4GEDWuOe","Berlin, Germany","Berlin, 10117, Deutschland",13.388859900000002,52.517036499999996,0.0,Blue
Tue Mar 03 23:09:41 +0000 2020, The @ unhrcpr approached Bhim Army Chief bail charges spreading violence . His collaborator camera asking Muslims arm . Most victims riots poor # Dalits man ’ care .,delhi ,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.22193879999999,28.6517178,0.04999999999999999,Green
Tue Mar 03 23:10:09 +0000 2020, RT @ Aakar__Patel : CAA internal matter India Lok Sabha allowed discuss .,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",-75.16352619999999,39.9527237,0.0,Blue
Tue Mar 03 23:10:15 +0000 2020," UN , Intl . NGOs think tanks intimidating threatening India 's SOVEREIGNTY India… https : //t.co/iZV1zzJ35P","Chicago,U.S.A","A, 7432, South Phillips Avenue, South Shore, Chicago, Cook County, Illinois, 60649, United States of America",-87.56537480285715,41.75986345,0.0,Blue
Tue Mar 03 23:10:31 +0000 2020," RT @ naomi2009 : UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/sUrJofqL6C via @ timesofindia",India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:10:39 +0000 2020, Why @ mlkhattar sir ? RTE blatantly discriminatory provision punishes private Hindu run schools minority institutions exempted . Does NO ONE @ BJP4India know ? Least include minority institutions scope well,Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428,-0.26666666666666666,Red
Tue Mar 03 23:11:14 +0000 2020, It 's March . Time Madness . @ Towson_MBB good shot anybody CAA punching ticket big dance . @ CAABasketball Tournament quarterfinals begin Sunday DC . More Tigers coming @ WMAR2News 5pm . @ TowsonTigers https : //t.co/Djw81WCpe5,"Baltimore, MD","Baltimore, Maryland, 21203, United States of America",-76.610759,39.2908816,0.39999999999999997,Green
Tue Mar 03 23:12:10 +0000 2020, Dr. @ Swamy39 jee : UNHRC files intervention application Supreme Court CAA ; Ministry External Affairs says 'no locus standi ' ! ! 🌟💥 https : //t.co/1UjCchM7T2, India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:12:41 +0000 2020, # SaveMuslimsAndHumanity Three million Muslims Assam face prospect deportation detainment result measures implemented result NRC . https : //t.co/L14O8N3HWf,Pakistan,پاکستان,71.247499,30.3308401,0.0,Blue
Tue Mar 03 23:13:18 +0000 2020," UNHRC ` plea SC CAA , coronavirus concern India extra ; Listed highest information Ma… https : //t.co/96qQeOSWVu","Bathinda, India","Bathinda, Punjab, India",75.04710156312628,30.17911535,0.0,Blue
Tue Mar 03 23:13:38 +0000 2020," Indian Islamic cleric Maulana # TauqeerRaza threatens soak India blood ; create bloodbath Delhi streets Home Minister @ AmitShah n't abrogate country 's # CAA Law . In another video shot days # DelhiRiots , warns PM @ NarendraModi . https : //t.co/6CeqJ0gmMt",India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:13:46 +0000 2020, @ srivatsayb So fact matter CAA become issue international concern . Once narendra… https : //t.co/Y4zQLNbp1l,India,India,78.6677428,22.3511148,0.0,Blue
Tue Mar 03 23:14:35 +0000 2020," NYC , take action introduce resolution IslCAA & amp ; NRC ! @ BabaGlocal @ imranpasha1 @ DarakshanRaja @ dalitdiva @ SASIinNYC @ EqualityLabs @ dviyer @ arjunsethi81 @ lsarsour @ Ayisha_Irfan https : //t.co/G37MWvNGZB","Washington, D.C.","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.894893200000006,0.125,Green
Tue Mar 03 23:14:41 +0000 2020," This @ RanaAyyub . I decided keep display name day tribute , undeterred , fearless fight fascism . Accept homage . https : //t.co/MSPohWvjTh https : //t.co/0AfTEr6c3T",Moon,"Muhu, Muhu vald, Saare maakond, Eesti",23.21964608602439,58.5959044,0.0,Blue
Wed Mar 04 00:07:48 +0000 2020," On Tuesday , MEA spokesperson , Raveesh Kumar , reiterated CAA internal affair India foreign party locus standi issues related India 's sovereignty https : //t.co/r9WQ2zhvY5",UAE,Україна,31.2718321,49.4871968,-0.041666666666666664,Red
Wed Mar 04 00:07:50 +0000 2020," All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg","Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428,0.0,Blue
Wed Mar 04 00:07:52 +0000 2020, # DelhiRiotTruth : Muslim school terrace used target # Hindus Bricks 🧱 Petrol Bombs . Who # AntiHindu planning name # CAA ? Is conspiracy political parties appease particular community ? # BritishHindus condemn # DelhiGenocide2020 https : //t.co/UboHVFjzzd,"Satara, India","Satara, Maharashtra, India",74.29827807601781,17.63612885,0.08333333333333333,Green
Wed Mar 04 00:07:55 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,"भारत, india",India,78.6677428,22.3511148,0.036111111111111094,Green
