Thu Mar 05 00:58:30 +0000 2020, WOW FACTOR ! !,
Thu Mar 05 00:58:31 +0000 2020, Y ’ ALL realize ’ signed CAA OWN INDEPENDENCE MONTH like ? ? ? This MARCH . Such king shit .,United States
Thu Mar 05 00:58:33 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ?","Noida, India"
Thu Mar 05 00:58:53 +0000 2020, @ Variety @ zaynmalik @ CAA @ onedirection Why y'all tag 1D group anymore member . Y'all so… https : //t.co/TiXFuE2s9d,Texas/Florida
Thu Mar 05 00:58:55 +0000 2020, love song,think im from space
Thu Mar 05 00:58:56 +0000 2020, RT @ kaaashif : Albany New York state unanimously passes resolution condemning India 's CAA . https : //t.co/l4PMFydCu5 https : //t.co/aJGbeWG…,Seattle
Thu Mar 05 00:58:59 +0000 2020, What biggest threat India ? # CoronaAlert # coronavirusindia # CAA # modi # NoSir # COVID # Modiji # NamasteTrump # quoteoftheday # Thappad # YoYoHoneySingh # DarkMode # fashion # Holi # Kashmir # Zahara # MeraJismMeriMarzi,"Patti, India"
Thu Mar 05 00:59:21 +0000 2020," The PMO today dominated officials anti Hindutva mindset . Some PMO touch Sharad Pawar daughter . The targeting officials patriotic want prosecute corrupt , begun . We must learn lesson Delhi Anti CAA uprising","Meerut, India"
Thu Mar 05 00:59:22 +0000 2020," RT @ zarryesreal : THIS IS HUGE , HUGE # ZAYNISCOMING",
Thu Mar 05 00:59:24 +0000 2020, fuck gone one day,
Thu Mar 05 00:59:25 +0000 2020, RT @ iRupND : This reality behind anti CAA protests vlolence . https : //t.co/t3SQZT5rNl,"Jaipur, India"
Thu Mar 05 00:59:47 +0000 2020, RT @ Modesty365 : WOW FACTOR ! !,
Thu Mar 05 00:59:49 +0000 2020, @ BitcoinBertie @ FoneProtekt1 @ SeagrimCorey @ LoungeDragon @ SmiLeeGifts @ Faye_L1995 @ its_me_samir_ @ iandean… https : //t.co/n58QEmIcLL,
Thu Mar 05 01:00:11 +0000 2020, OMG WTF YASSS,
Thu Mar 05 01:00:11 +0000 2020," Has happened 72 years ? United Kingdom & amp ; Canada Parliament discussing Delhi Riots CAA . @ UNHumanRights UNHRC filing appeal Supreme Court India , BJP passed Unconstitutional CAA law . Is Modi Govt responsible mess ? # Holi # RahulGandhi # NRC",
Thu Mar 05 01:00:23 +0000 2020," The Congress master deception , BJP disaster perception . Separating fact fiction NPR , CAA , NRC issue . My view @ TimesNow , @ RShivshankar . # NPRIsHere https : //t.co/FqqeS3zrUq",
Thu Mar 05 01:00:45 +0000 2020, # CAA There reports 2000 people ( # RSS # bajrangdal ) came Delhi kill intimidate people.… https : //t.co/GwRdFi01NA,
Thu Mar 05 01:00:55 +0000 2020, U.S Comm Intl Religious Freedom holds hearings # citizenship laws # India & amp ; # Myanmar . These connections increasingly made . Glad see @ AmanWadud testifying - speaking months ago Assam # NRC eye opening absolutely horrifying . # CAA https : //t.co/wKIG8fEriV,New Delhi
Thu Mar 05 01:00:57 +0000 2020," And , lizard people overthrown military . Frosty Snowman actually Secretary State . Dogs CAA sp… https : //t.co/nOXdw3d8hG","Hollywood, CA"
Thu Mar 05 01:01:03 +0000 2020, @ MKG_II_0 @ AB_BJP @ BjymHO @ mahesh10816 @ Aabhas24 @ prettypadmaja Strict enforcement law & amp ; order langu… https : //t.co/YZpDiCa8H0,
Thu Mar 05 01:01:04 +0000 2020, We provide legit opportunities high school kids compete & amp ; benefit . Don ’ waste money showcases benefit . Register Recruit ME Showcase held @ LibertyHigh 5/17 . We @ mystlukes STRONG . D1 D111 IN.⬇️ @ D11Sports,"Bangor, PA"
Thu Mar 05 01:01:05 +0000 2020, @ BitcoinBertie @ FoneProtekt1 @ ssimplymegg @ SeagrimCorey @ LoungeDragon @ SmiLeeGifts @ its_me_samir_ @ iandean… https : //t.co/OuGxOIUaqN,
Thu Mar 05 01:01:09 +0000 2020, I broke af I want see bad ! ! 😔😭,
Thu Mar 05 01:01:17 +0000 2020," If 18,999 nationals neighbouring countries could get citizenship old law , could also invoked grant citizenship remaining 31,313 refugees . Where need # CAA ? Also , NRC agenda , # NPR # NRC another name ?",Kolkata
Thu Mar 05 01:01:27 +0000 2020, RT @ booksaremylight : I 'm happy man . 💖 @ zaynmalik # ZaynIsComing,
Thu Mar 05 01:01:27 +0000 2020," @ FutbolBible If indian media filled Woke people kind ans regarding CAA NRC , Shaheen… https : //t.co/zthchcrTyh","Toronto, Ontario"
Thu Mar 05 01:01:42 +0000 2020, @ AtifBjp @ KapilMishra_IND They . Especially agitating CAA someone a… https : //t.co/Lb3bPa7H5R,
Thu Mar 05 01:01:48 +0000 2020, Great @ AmanWadud,New Delhi
Thu Mar 05 01:01:58 +0000 2020, @ kiIamfalls know artists CAA company ?,𝟷𝟿𝟿𝟺
Thu Mar 05 01:02:15 +0000 2020," @ manujosephsan The non-issue # CAA proven masterstroke accident . ! slamic agenda full public view , free awareness campaign forPak/BD beneficiaries , Intl opportunism learnt , hell BJP image . Hindurashtra surely Preamble . Kaun rokta hai ye.. Hum bhi delhenge ! https : //t.co/sKh2SgshxU",
Thu Mar 05 01:02:18 +0000 2020, @ htTweets @ sanjoy_dey25 Actually must thought tha tiger like bjp govt /paper 🐅 would react mu… https : //t.co/KmM8Z47hSF,
Thu Mar 05 01:02:20 +0000 2020," @ PTTVOnlineNews We forgot Everything , Delhi Riots , Chennai Anti CAA Protest , GDP growth etc . Modi Knows How Divert .",Madurai 
Thu Mar 05 01:02:24 +0000 2020," Rahul 's brother , lost live brother shot dead Islamist mob anti-CAA rioters . Hindus attacked name # CAAProtests , scars riots shall continue haunt families forever . # DelhiRiotTruth https : //t.co/bYdmDmCXBo",
Thu Mar 05 01:02:29 +0000 2020, @ SethShruti This problem dumb gang . They start scaring people without proper information . B… https : //t.co/JAogtE7Kn6,
Thu Mar 05 01:03:04 +0000 2020, @ actormanojjoshi Caa protester,
Thu Mar 05 01:03:06 +0000 2020, CAA Sets Temporary Policy Limit Travel In-House Meetings Due Coronavirus https : //t.co/hZGdyeTVEA https : //t.co/Nud0JlxXM7,"√α. в૯α૮ђ, √¡૨g¡ท¡α"
Thu Mar 05 01:03:14 +0000 2020," CAA Restricts Travel , Meetings Over Coronavirus Concerns https : //t.co/EH7j9NQD9f via @ thr","Parrish, FL"
Thu Mar 05 01:03:20 +0000 2020, RT @ iixszs : The best thing I ’ heard today finally well get deserve # ZaynIsComing,
Thu Mar 05 01:03:32 +0000 2020, RT @ Current_Knewz : CAA Sets Temporary Policy Limit Travel In-House Meetings Due Coronavirus https : //t.co/hZGdyeTVEA https : //t.co/…,"Va Beach, Virginia"
Thu Mar 05 01:03:47 +0000 2020," @ Tejasvi_Surya I thought u used CAA already developed Bang , 's true..dont worry start something reli… https : //t.co/TokwNeUOuL",
Thu Mar 05 01:03:48 +0000 2020, CAA Sets Temporary Policy Limit Travel In-House Meetings Due Coronavirus https : //t.co/3JQbd7xHhm via @ variety,"Parrish, FL"
Thu Mar 05 01:03:48 +0000 2020," Jinnah 's ghost taken Mr. Stalin DMK leadership behaving like Muslim League ! ( Participated rally addressed massive public meeting support CAA Kanyakumari , southernmost district India ) # IndiaSupportsCAA https : //t.co/1FgkGZLEE0",
Thu Mar 05 01:03:50 +0000 2020, @ FoneProtekt1 @ BitcoinBertie @ ssimplymegg @ SeagrimCorey @ LoungeDragon @ SmiLeeGifts @ Faye_L1995 @ its_me_samir_… https : //t.co/0sUWRZfxXI,"Manchester, England"
Thu Mar 05 01:03:53 +0000 2020, RT @ Malger_1905 : OMG ASJDHDHSJSYDHSNSBHS # ZaynIsComing SE IMAGINAN UN TOUR DE ZAYN,
Thu Mar 05 01:04:02 +0000 2020, @ DelhiPolice @ LtGovDelhi pl taken action register fir non-bailable ASAP,DELHI
Thu Mar 05 01:04:16 +0000 2020," Asia Ikram , Jamia student also spoke difficulty finding cabs anti-CAA protests Jamia . She said , “ It 's nearly impossible get cab back Jamia literally anywhere Delhi. ” # Delhi https : //t.co/UstIjAIp2k","Mumbai, India"
Thu Mar 05 01:04:18 +0000 2020," All Bangladeshi Citizens Indian Citizens , n't mean Bengali speaking persons r Bangladeshis . The @ narendramodi govt trying target Bengali speaking persons implementing CAA . If ca n't understand ploy b trouble .",Kolkata
Thu Mar 05 01:04:23 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go @ RulesElsa @ SubuhiKhan01 https : //t.co/gDYOZQkZmC",
Thu Mar 05 01:04:25 +0000 2020, India support caa,
Thu Mar 05 01:04:48 +0000 2020," Thinking Vinay Dadmal way : CAA , NPR , NCR India Vinay Dadmal way https : //t.co/1Z6bAndyf6",WARORA  III NDIA 442907
Thu Mar 05 01:05:02 +0000 2020," Modi 's CAA fast tracks citizenship persecuted christians like Faraz Pervaiz tortured In ISLAMIC Pakistan - No wonder anti-christian , pro-jihad media smears Islamic Cleric also calling Muslims wage Jihad Modi Gov't Full Vid https : //t.co/DooD03NIMz https : //t.co/yFxkVuPPgQ","New Jersey, USA & Palakkad, KL"
Thu Mar 05 01:05:11 +0000 2020, @ propagandead @ naqvimoiz @ Pras0212 @ ksrathore911 @ AJReckons @ Swamy39 Keep looking ass Pakistan.. Now UN h… https : //t.co/QHIWBIknzw,Chennai
Thu Mar 05 01:05:16 +0000 2020," RT @ Veteran__007 : Haven ’ yet ? # Article370 , # ayodhyaverdict , # CAA Interest # populationcontrollaw",India
Thu Mar 05 01:05:22 +0000 2020," I want know , people asked everyone come street protest CAA n't with… https : //t.co/D5qpKpwzJS",
Thu Mar 05 01:05:25 +0000 2020, BJP something maintain narrative protest CAA Hindu-Muslim matter . That ’ … https : //t.co/gCei10VTeJ,
Thu Mar 05 01:05:29 +0000 2020," @ ansari99833602 @ Nehr_who @ amitmalviya Muslims collecting stones , acid , guns , writing No CAA NRC shop… https : //t.co/4rZZGK3GxD",
Thu Mar 05 01:05:35 +0000 2020, @ AskAnshul Do watch video ! It clears woman forced go anti CAA protests . What type Anti CAA protest ? https : //t.co/nWv5NnXEfa,
Thu Mar 05 01:05:53 +0000 2020, MY BOY IS COMING BAC,Egypt
Thu Mar 05 01:05:54 +0000 2020, @ vivekbabaji @ USCIRF @ AmanWadud @ AzeemIbrahim @ NaomiKikoler @ ProfVarshney @ CommrBhargava @ g_manchin @ nadinemaenza… https : //t.co/qxPZddNxPT,
Thu Mar 05 01:05:55 +0000 2020, CAA Sets # Temporary # Policy # Limit # Travel In- # House # Meetings Due # Coronavirus https : //t.co/TjjZTI5stt https : //t.co/iFltutoCjY,
Thu Mar 05 01:06:20 +0000 2020, RT @ MohdNas61175486 : We Indian citizens birth ... ... . A peace paper decide future Say caa nrc npr,
Thu Mar 05 01:06:31 +0000 2020, The Supreme Court today sought explanation Harsh Mander speech allegedly expressed `` faith '' Supreme Court . Some examples . 📍 Grants bail 14 accused killing 23 people gujrat riots . 📍 Refuses put stay CAA,"Vijayapura, India"
Thu Mar 05 01:06:32 +0000 2020," https : //t.co/TcveyVVEp6 I ask simple ques -- Should v allow kind weeds thorns grow house courtyard let turn mini jungle full spiders , snakes scorpios bcoz v hv big heart ?","Mumbai, India"
Thu Mar 05 01:06:32 +0000 2020, Uttar Pradesh CM Yogi Adityanath begins CAA Muslim outreach home turf - Times India https : //t.co/uz9dVgkvzh https : //t.co/uM85mvE6ai,"उत्तर प्रदेश, भारत"
Thu Mar 05 01:06:42 +0000 2020," BEHOLD , THE KING IS COMING",eng/bhs
Thu Mar 05 01:06:47 +0000 2020, The anti-Hindu riots Delhi : Police recovered many 8 dead bodies far litter-covered drains . Peaceful anti-CAA protests ! https : //t.co/q2GBWil8oH,Mumbai
Thu Mar 05 01:07:24 +0000 2020, It ’ high time animal @ ReallySwara put place ! ! ! ! @ AmitShah @ ArnabGoswamiRtv @ RubikaLiyaquat… https : //t.co/GSwWCFviZS,"New York, NY"
Thu Mar 05 01:07:29 +0000 2020," How many walls # india wipe # freekashmir message , # freekashmir slogans coming up.… https : //t.co/7HBZI7NuDa",United States
Thu Mar 05 01:07:30 +0000 2020," RT @ madeforbrettLEE : SAY NO TO CAA , NRC , NPR . FCUK BJP FCUK RSS","São José dos Campos, Brasil"
Thu Mar 05 01:07:34 +0000 2020," @ harrisonakins @ USCIRF @ ProfVarshney @ AzeemIbrahim @ NaomiKikoler So one-sided panel one attendance support India 's CAA , joke .","New Delhi, India"
Thu Mar 05 01:07:44 +0000 2020, @ Faye_L1995 @ FoneProtekt1 @ ssimplymegg @ SeagrimCorey @ LoungeDragon @ SmiLeeGifts @ its_me_samir_ @ iandean… https : //t.co/SnEfF5veTv,
Thu Mar 05 01:08:05 +0000 2020," caa protests : UN High Commissioner # HumanRights files intervention plea Supreme Court CAA , India protests… https : //t.co/iHCMX46vBp","New York, NY"
Thu Mar 05 01:08:11 +0000 2020, SODBSKSBZJSJXNXBDJSKDJDB JESUS FUCK PLS PLS PLS PLSSSS LET THIS AGENCY BE NICE,
Thu Mar 05 01:08:12 +0000 2020," SO ZAYN SIGNED WITH CAA , AN AGENCY THAT WILL PROMOTE HIS CAREER AND MAYBE DO HIS FIRST TOUR AS A SOLO ARTIST THESE… https : //t.co/JcyXpSUMan",princess park. 
Thu Mar 05 01:08:13 +0000 2020, “ Muslims become Indian Anti-CAA protests go back true Islamic nationalists protests ” - Dr. Ambedkar .,India
Thu Mar 05 01:08:18 +0000 2020," Really , # UNHRC ? No court intervention agnst # China ( repression/torture Tibet & amp ; Xinjiang ) , # Iran ( torture/killings pol prisoners ) # Pakistan ( torture , genocide Balochistan ) U hv shame opposing # CAA humanitarian aid persecutd minorities ? Even hypocrisy limits",India
Thu Mar 05 01:08:18 +0000 2020, @ USCIRF @ zoo_bear @ ProfVarshney CAA n NRC r 2 separate things . CAA 2 grant citizenship NON INDIAN nationals w… https : //t.co/0RyZ94oGqc,
Thu Mar 05 01:08:20 +0000 2020, @ JAVED0909 I doubt riots triggered anti-CAA rioters inflammatory speeches months likes Khan direct threats Waris Pathan . Please find time single real culprits condemning noisy politicians like Kapil,www.dimplehere.com
Thu Mar 05 01:08:22 +0000 2020," From reading various tweets , observed - To oppose # CAA # Hindutva support CAA # Hinduism ? … https : //t.co/45uxf3XtlU",
Thu Mar 05 01:08:25 +0000 2020, RT @ desimojito : Declare Corona Virus illegal immigrant implement NRC tomorrow,
Thu Mar 05 01:08:39 +0000 2020, RT @ TheSiasatDaily : Cong demands anti-CAA-NRC mentioned Governor 's address https : //t.co/tTzqWoII8s # Congress # CAA # NRC # TRS,"Hyderabad, India"
Thu Mar 05 01:08:43 +0000 2020, @ Mansuri_sadab @ rahulelectra @ SaniaAhmad1111 15 th December . Anti caa protesters burning motorcycles & amp ; buses Del… https : //t.co/Vwok4PjpWE,
Thu Mar 05 01:08:51 +0000 2020, Maharashtra BJP suspends two local body leaders anti-CAA stand https : //t.co/6K1h74gmfw,
Thu Mar 05 01:08:52 +0000 2020, @ AmitShahOffice Please give reply parliament Delhi police failed stop riots Delhi 48 hours.… https : //t.co/PZEZUbJqy7,
Thu Mar 05 01:08:56 +0000 2020, This Rahul logic works.. ! ! # Congress # RahulGandhi # SoniaGandhi # congressvirus # DelhiViolance # CAA # NRC… https : //t.co/w1DNBwMmXQ,"Bengaluru, India"
Thu Mar 05 01:09:10 +0000 2020, Yesssssssss ’ long coming ! !,
Thu Mar 05 01:09:11 +0000 2020, OMGSKSKS,zayns cheeks 
Thu Mar 05 01:09:11 +0000 2020, @ RMCpost @ Nidhi LIERs & amp ; LIEs hve taken centre stage tdy & amp ; anti # CAA strategy corner govt worked p… https : //t.co/K7uaYxWQ35,"East Cost,Singapore"
Thu Mar 05 01:09:18 +0000 2020, His wife exposed front UP police . Yeh jabardasti Anti-CAA protest mein bhejta tha apni wife ko . This reality paid Anti-CAA protests https : //t.co/Qf2HVhiSwx,
Thu Mar 05 01:09:56 +0000 2020, Keep,
Thu Mar 05 01:10:02 +0000 2020, # CAA Restricts Travel Employees Due # Coronavirus Concerns https : //t.co/SSGtoGZ2cR https : //t.co/u8NXi0yd7R,"√α. в૯α૮ђ, √¡૨g¡ท¡α"
Thu Mar 05 01:10:02 +0000 2020," @ yungXster Hello , CAA Check new product ... . Start Successful Business : Expert Advice Take Your Startup… https : //t.co/IXF1i3PfNw","Ile-de-France, France"
Thu Mar 05 01:10:18 +0000 2020," Alright Jimmy , I 'll spell . His privilege # 1 Autoreviewer , # 2 Patroller . So pages created n't need reviewed . Abusing , made BIASED pages JNU attack , Delhi Riots , CAA protests UP within past 2-3 weeks . Even ( 1/n ) https : //t.co/UwMbGeAGFG",
Thu Mar 05 01:10:32 +0000 2020," Some basic problem CAA , NRC OTHERS",
Thu Mar 05 01:10:35 +0000 2020," MusIim women tell How FORCЕD & amp ; THRЕАTENED Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . `` We didnt want go , Men entered housеs & amp ; beat us & amp ; forced us go @ AmyMek @ RulesElsa @ PamelaGeller @ SubuhiKhan01 @ jihadwatchRS https : //t.co/Smakvx4x6s",
Thu Mar 05 01:10:39 +0000 2020," While I approve , applaud , , CAB NRC - believe disconnected exercises , I explain @ TimesNow , scenario used combination . Do watch . https : //t.co/AIRnA8BaPD",
Thu Mar 05 01:10:40 +0000 2020, RT @ Activistinactiv : Everything Remembered . Say CAA # WomenofShaheenBagh,"Patti, India"
Thu Mar 05 01:10:42 +0000 2020," . @ asadowaisi said would sing national anthem religion permit bow anyone . After CAA became law , singing Jana Gana Mana , everywhere . Now , says chant Bharat Mata Ki Jai . Bring NRC .",
Thu Mar 05 01:11:18 +0000 2020, 🤣🤣🤣🤣🤣👌 Manmohan singh truly legend.. ! ! # Congress # BJP # manmohansingh # CAA_NRC_NPR_Protests # NRC,"Bengaluru, India"
Thu Mar 05 01:11:24 +0000 2020, Jio free mein dekar black money ko white Kar Diya ... . Sometimes brainwashing gives absolute gems like `` brainwa… https : //t.co/SHYybBxai1,
Thu Mar 05 01:11:25 +0000 2020, Why cure mad women .,I Am Indian.
Thu Mar 05 01:11:33 +0000 2020, CAA Sets Temporary Policy Limit Travel In-House Meetings Due Coronavirus https : //t.co/D7mJIqpXkY https : //t.co/pmBiU3xcYp,"Los Angeles, CA"
Thu Mar 05 01:11:38 +0000 2020, Deport,
Thu Mar 05 01:11:55 +0000 2020," There uncountable stories innocent people , suffered riots , permanent damage t… https : //t.co/vZHNBaOSeO",India
Thu Mar 05 01:11:56 +0000 2020, peaceful anti caa protest followers @ ReallySwara . @ BJP4India @ ndtv @ CNNnews18 @ ABPNews @ republic,
Thu Mar 05 01:12:13 +0000 2020, RT @ jaq577 : Survival Indian muslim risk @ USCIRF,
Thu Mar 05 01:12:46 +0000 2020, Who gives damn ? ? 🤣🤣🤣 They n't locus standi matter concerned . So European corporate stooge b… https : //t.co/XW8i4j0TBd,"New Delhi, India"
Thu Mar 05 01:12:59 +0000 2020, The call details three days anti-CAA riots show Tahir Hussain called @ ArvindKejriwal 9 times @ msisodia 18 times @ KhanAmanatullah 56 times 3 days area lives erupted . Then # इस्तीफा_दो_AmitShah # AAP_के_आतंकी ? ? # DelhiRiots2020,
Thu Mar 05 01:13:10 +0000 2020," My university 😍 Students # PanjabUniversity support # CAA Chandigarh beautiful , Nationalist ❤️ https : //t.co/NUgngteXur",Mumbai / Gujarat / Uttarakhand
Thu Mar 05 01:13:30 +0000 2020," @ sardanarohit Look burqa clad called innocent victims CAA-NCR , words cowards like Waris Ez… https : //t.co/eaStKoDYSz",Kolhapur
Thu Mar 05 01:13:35 +0000 2020, @ FoneProtekt1 @ Faye_L1995 @ SeagrimCorey @ BitcoinBertie @ klein_hp @ LoungeDragon @ SmiLeeGifts @ its_me_samir_ @ iandean… https : //t.co/T1AGqH0rU8,Gloucester
Thu Mar 05 01:13:41 +0000 2020, A riot started anti-CAA rioters NOT pogrom . Look list victims video evidence . There casualties sides bigot sees one kind victims . You right spread lies incite people . https : //t.co/aBlMdmZJlf,
Thu Mar 05 01:13:43 +0000 2020," RT @ DeshGujarat : In pictures : CAA support rally various organizations including Karni Sena Amdavad , Gujarat earlier today https : //t.c…","Gujarat, India"
Thu Mar 05 01:13:47 +0000 2020, @ manujosephsan CAA replaced 9:5 When sacred months slay idolaters wherever you… https : //t.co/LuXdUvzXQc,Mumbai
Thu Mar 05 01:13:47 +0000 2020, RT @ Imam01Nazre : SAY NO TO CAA : — divisive — discriminatory — unconstitutional # WorldAgainstCAA,"Maharashtra, India"
Thu Mar 05 01:13:48 +0000 2020, RT @ ShahnawazBJP : Spoke # CAA # DelhiRiots2020 debate show channel News Nation TV https : //t.co/i9ODfrEx52,patna
Thu Mar 05 01:13:55 +0000 2020, RT @ Imtiyaz_47 : Fight Continue Against CAA NRC NPR # WomenofShaheenBagh # IndiaAgainstCAA_NRC_NPR https : //t.co/Lm5gymkyPp,
Thu Mar 05 01:14:23 +0000 2020, Muslim women sent husbands revealed .,
Thu Mar 05 01:14:27 +0000 2020, @ USCIRF @ AyresAlyssa @ dhume @ BDUTT @ sardesairajdeep @ washingtonpost @ guardian @ nytimes @ FT @ lfrayer @ NPR… https : //t.co/BksovACW5I,
Thu Mar 05 01:14:58 +0000 2020, good morning YAS,solo louie 
Thu Mar 05 01:15:09 +0000 2020, @ NadiaWhittomeMP @ narendramodi @ AmitShah @ HMOIndia @ PMOIndia @ DrSJaishankar @ CPDelhi @ DelhiPolice @ RanaAyyub… https : //t.co/iaiT2cc0aL,India. USA. Singapore
Thu Mar 05 01:15:16 +0000 2020, MOOD😭🔥,
Thu Mar 05 01:15:33 +0000 2020, Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For Next Two Weeks A… https : //t.co/3DEGmw8dyU,New York
Thu Mar 05 01:15:44 +0000 2020," How many walls # india wipe # freekashmir message , # freekashmir slogans coming . # savekashmir # freekashmir # QuitKashmir CAA Protest Bangalore : 'Free Kashmir ' slogan Army compound wall | Bengaluru News - Times India https : //t.co/HSr9kj2CTp",London
Thu Mar 05 01:15:49 +0000 2020, @ madeforbrettLEE Why CAA ? Please could give valid reasons,On the move
Thu Mar 05 01:15:54 +0000 2020, omg zayn coming real yasss,Monterrey 🇲🇽
Thu Mar 05 01:16:01 +0000 2020," `` IsOLaT3 pOrKiStAn ... '' And sow , shall reap .",Denial
Thu Mar 05 01:16:06 +0000 2020," caa protests : UN High Commissioner # HumanRights files intervention plea Supreme Court CAA , India protests : The Economic Times https : //t.co/uZtrr7XShm MORE w/ EcoSearch - news : https : //t.co/149KcFyva5 web : https : //t.co/rQfreogNoc",
Thu Mar 05 01:16:17 +0000 2020, @ waked1111 Your intention India understands . CAA excuse Muslims working agenda written Quran,
Thu Mar 05 01:16:18 +0000 2020," From reading various tweets , observed - To oppose # CAA # Hindutva support CAA # Hinduism ? Apart CAA humanitarian .","Guanduanis,  Guanduania"
Thu Mar 05 01:16:23 +0000 2020," For 72 years , neither indian political class liberals gave rat'sass Ahmediyas Pakistan supposedly persecuted . Post-CAA , persecuted community must happy Indian politicians/liberals rioting kiss ass .",India
Thu Mar 05 01:16:24 +0000 2020, @ HummamNizami @ IshitaS34000124 @ TazeenFareesa Remember mullah NRC come joke Hindu Buddhis… https : //t.co/9XIzaBZFAN,
Thu Mar 05 01:16:29 +0000 2020," reach & amp ; influence # Lutyens lobby top echelons institutions stunning . One man asks revolt Indian State , another asks police remove road blockade . Courts tread cautiously former , deems later 'hate speech ' # DelhiRiots https : //t.co/OlAe6hzStv",Andhra=Telangana+Kosta+R.Seema
Thu Mar 05 01:16:30 +0000 2020," When CAA passed I thought country hit rock bottom , Delhi riots make feel way rock bottom get worse . Worse , families deeply islamophobic ca n't walk away .",
Thu Mar 05 01:16:37 +0000 2020," So , Zaddy signed new agency CAA , 's still record label ( yuk , 's small step yeah ? ) … https : //t.co/NRn5EpoHFl",Between ziam
Thu Mar 05 01:16:39 +0000 2020, @ VidyaKrishnan @ khanumarfa @ harsh_mander But asked NRC first place ? The sincerity hig… https : //t.co/Gaeyn5rG4Y,Mumbai
Thu Mar 05 01:16:40 +0000 2020, RT @ schestowitz : Check If Your Domain Is Affected By # Letsencrypt CAA Rechecking Bug https : //t.co/DmcH3SK9hL also contact : https : //…,North Pole
Thu Mar 05 01:16:44 +0000 2020, Aadhar card helped convert black money white 😜,"Chennai, India"
Thu Mar 05 01:17:07 +0000 2020," RT @ Suyash75 : No thing happen . Howsomany riots , arson , murder , rape folks execute . https : //t.co/fmBdToSh9T",
Thu Mar 05 01:17:47 +0000 2020, @ Satyanewshi Seems collectively people may destroy basic fabric country ! Ironically many places… https : //t.co/xj9nilk321,
Thu Mar 05 01:17:52 +0000 2020," Violence solution solve problem . Have firm trust God return Him , supplicate Him , … https : //t.co/0mesEd9OY3","Chennai, INDIA"
Thu Mar 05 01:17:54 +0000 2020, SAY NO TO CAA : — divisive — discriminatory — unconstitutional # WorldAgainstCAA # CoronaAlert # coronavirus # coronavirusinindia,"Maharashtra, India"
Thu Mar 05 01:18:02 +0000 2020, controversial anything ... .. ca ... ... . cccc ... ... . ca-b ... ... .. caa ... .. caboo ... .. cab ... ... ... ... ... ... ... ... ... ... caboose,homosexuality is a sin
Thu Mar 05 01:18:05 +0000 2020, LOL . Right ? ! How even league ? ?,
Thu Mar 05 01:18:07 +0000 2020, RT @ PratikChaubey : Instead SAY NO TO CAA It SAY YES TO PROPAGANDA 😅😅😅 https : //t.co/nJTURnzGcM,
Thu Mar 05 01:18:33 +0000 2020, Corona virus OK compared minds polluted hate & amp ; hatred religious fanaticism WHAT WE ARE PRACTIC… https : //t.co/WxdgalqE32,"Nasik, Maharashtra, India"
Thu Mar 05 01:18:37 +0000 2020, @ moneyheistwale @ madeforbrettLEE Look amount hatred . I bet would read single sentence CAA,On the move
Thu Mar 05 01:18:46 +0000 2020, wait sec ... .. michelle bachelet class 9 cbse pol . sc . textbook ? ? whose father tortured augusto pinochet 's dictatorship ? later elected chile 's 1st woman president ? bachelet ? ?,
Thu Mar 05 01:18:53 +0000 2020," @ Ahmad_Bilal @ ProfVarshney @ USCIRF It n't matter whether CAA popular . D law humane & amp ; India needs . It 's course correction History . & amp ; law also documentation Izlamic torture minorities PAK & amp ; B'DESH.Islamists may like , truth often far likeable .",
Thu Mar 05 01:18:56 +0000 2020," @ bainjal UN goes Supreme Court , British Parliament discusses CAA Delhi violence , OIC calls Indian law discriminatory , weather friend Iran shows mirror , Bangladesh Foreign Home ministers cancel India visit . List long outcome Rs 446.52 investment .","Dubai, United Arab Emirates"
Thu Mar 05 01:19:04 +0000 2020, Polish Student Moves Calcutta High Court ‘ Leave India Notice ’ Participating Anti-CAA Rally https : //t.co/6hVWB2tXSZ,"Navi Mumbai, India"
Thu Mar 05 01:19:08 +0000 2020, @ moneyheistwale @ madeforbrettLEE Look amount hatred . I bet would NOT read single sentence CAA,On the move
Thu Mar 05 01:19:25 +0000 2020, @ HachanOve Minorities Bangladesh reduced 23 8 % . Pakistan killed 3 million 1971 operation searc… https : //t.co/nZbY1wQJ3W,
Thu Mar 05 01:19:32 +0000 2020, Read reality behind @ cmkshama lady brought useless resolution Seattle City Council India's… https : //t.co/XcvvNMiMpJ,"Brisbane, Australia"
Thu Mar 05 01:19:36 +0000 2020, Put every anti-national behind bars,
